Protein_1	Protein_2	GN	PP	GF	GC	IN
Rv0044c	pstB	0	1	0	0	0
Rv0044c	rmlA	0	1	0	0	0
Rv0044c	rplI	0	1	0	0	0
Rv0044c	rpsF	0	1	0	0	0
Rv0044c	rpsQ	0	1	0	0	0
Rv0044c	rslA	0	1	0	0	0
Rv0044c	yrbE1A	0	1	0	0	0
Rv0044c	yrbE2A	0	1	0	0	0
Rv0047c	Rv0048c	1	0	0	0	0
Rv0047c	Rv0081	0	1	0	0	0
Rv0047c	Rv0128	0	1	0	0	0
Rv0047c	Rv0177	0	1	0	0	0
Rv0047c	Rv0190	0	1	0	0	0
Rv0047c	Rv0192	0	1	0	0	0
Rv0047c	Rv0203	0	1	0	0	0
Rv0047c	Rv0227c	0	1	0	0	0
Rv0047c	Rv0245	0	1	0	0	0
Rv0047c	Rv0258c	0	1	0	0	0
Rv0047c	Rv0264c	0	1	0	0	0
Rv0047c	Rv0309	0	1	0	0	0
Rv0047c	Rv0313	0	1	0	0	0
Rv0047c	Rv0412c	0	1	0	0	0
Rv0047c	Rv0426c	0	1	0	0	0
Rv0047c	Rv0431	0	1	0	0	0
Rv0047c	Rv0455c	0	1	0	0	0
Rv0047c	Rv0464c	0	1	0	0	0
Rv0047c	Rv0474	0	1	0	0	0
Rv0047c	Rv0476	0	1	0	0	0
Rv0047c	Rv0498	0	1	0	0	0
Rv0047c	Rv0513	0	1	0	0	0
Rv0047c	Rv0514	0	1	0	0	0
Rv0047c	Rv0530	0	1	0	0	0
Rv0047c	Rv0556	0	1	0	0	0
Rv0047c	Rv0759c	0	1	0	0	0
Rv0047c	Rv0767c	0	1	0	0	0
Rv0047c	Rv0810c	0	1	0	0	0
Rv0047c	Rv0814c	0	1	0	0	0
Rv0047c	Rv0870c	0	1	0	0	0
Rv0047c	Rv0898c	0	1	0	0	0
Rv0047c	csoR	0	1	0	0	0
Rv0047c	ctpA	0	1	0	0	0
Rv0047c	ctpB	0	1	0	0	0
Rv0047c	ctpV	0	1	0	0	0
Rv0047c	echA1	0	1	0	0	0
Rv0047c	echA6	0	1	0	0	0
Rv0047c	fadE5	0	1	0	0	0
Rv0047c	galE2	0	1	0	0	0
Rv0047c	glnH	0	1	0	0	0
Rv0047c	hemA	0	1	0	0	0
Rv0047c	ilvD	0	1	0	0	0
Rv0047c	ldtA	0	1	0	0	0
Rv0047c	mce1B	0	1	0	0	0
Rv0047c	mmpL1	0	1	0	0	0
Rv0047c	mmpL2	0	1	0	0	0
Rv0047c	mmpL4	0	1	0	0	0
Rv0047c	mmpL5	0	1	0	0	0
Rv0047c	moaB2	0	1	0	0	0
Rv0047c	mog	0	1	0	0	0
Rv0047c	phoT	0	1	0	0	0
Rv0047c	phoY2	0	1	0	0	0
Rv0047c	pntAa	0	1	0	0	0
Rv0047c	pstB	0	1	0	0	0
Rv0047c	rmlA	0	1	0	0	0
Rv0047c	rplI	0	1	0	0	0
Rv0047c	rpsF	0	1	0	0	0
Rv0047c	rpsQ	0	1	0	0	0
Rv0047c	rslA	0	1	0	0	0
Rv0047c	yrbE1A	0	1	0	0	0
Rv0047c	yrbE2A	0	1	0	0	0
Rv0048c	Rv0049	1	1	0	0	0
Rv0048c	Rv0072	0	1	0	0	0
Rv0048c	Rv0083	0	1	0	0	0
Rv0048c	Rv0121c	0	1	0	0	0
Rv0048c	Rv0133	0	1	0	0	0
Rv0048c	Rv0141c	0	1	0	0	0
Rv0048c	Rv0143c	0	1	0	0	0
Rv0048c	Rv0145	0	1	0	0	0
Rv0048c	Rv0146	0	1	0	0	0
Rv0048c	Rv0147	0	1	0	0	0
Rv0048c	Rv0148	0	1	0	0	0
Rv0048c	Rv0161	0	1	0	0	0
Rv0048c	Rv0176	0	1	0	0	0
Rv0048c	Rv0183	0	1	0	0	0
Rv0048c	Rv0184	0	1	0	0	0
Rv0048c	Rv0185	0	1	0	0	0
Rv0048c	Rv0199	0	1	0	0	0
Rv0048c	Rv0200	0	1	0	0	0
Rv0048c	Rv0201c	0	1	0	0	0
Rv0048c	Rv0204c	0	1	0	0	0
Rv0048c	Rv0207c	0	1	0	0	0
Rv0048c	Rv0216	0	1	0	0	0
Rv0048c	Rv0219	0	1	0	0	0
Rv0048c	Rv0221	0	1	0	0	0
Rv0048c	Rv0223c	0	1	0	0	0
Rv0048c	Rv0224c	0	1	0	0	0
Rv0048c	Rv0225	0	1	0	0	0
Rv0048c	Rv0232	0	1	0	0	0
Rv0048c	Rv0247c	0	1	0	0	0
Rv0048c	Rv0248c	0	1	0	0	0
Rv0048c	Rv0263c	0	1	0	0	0
Rv0048c	Rv0273c	0	1	0	0	0
Rv0048c	Rv0276	0	1	0	0	0
Rv0048c	Rv0281	0	1	0	0	0
Rv0048c	Rv0293c	0	1	0	0	0
Rv0048c	Rv0308	0	1	0	0	0
Rv0048c	Rv0310c	0	1	0	0	0
Rv0048c	Rv0314c	0	1	0	0	0
Rv0048c	Rv0333	0	1	0	0	0
Rv0048c	Rv0340	0	1	0	0	0
Rv0048c	Rv0369c	0	1	0	0	0
Rv0048c	Rv0371c	0	1	0	0	0
Rv0048c	Rv0373c	0	1	0	0	0
Rv0048c	Rv0377	0	1	0	0	0
Rv0048c	Rv0380c	0	1	0	0	0
Rv0048c	Rv0385	0	1	0	0	0
Rv0048c	Rv0398c	0	1	0	0	0
Rv0048c	Rv0420c	0	1	0	0	0
Rv0048c	Rv0421c	0	1	0	0	0
Rv0048c	Rv0434	0	1	0	0	0
Rv0048c	Rv0435c	0	1	0	0	0
Rv0048c	Rv0448c	0	1	0	0	0
Rv0048c	Rv0458	0	1	0	0	0
Rv0048c	Rv0459	0	1	0	0	0
Rv0048c	Rv0460	0	1	0	0	0
Rv0048c	Rv0461	0	1	0	0	0
Rv0048c	Rv0463	0	1	0	0	0
Rv0048c	Rv0472c	0	1	0	0	0
Rv0048c	Rv0477	0	1	0	0	0
Rv0048c	Rv0479c	0	1	0	0	0
Rv0048c	Rv0480c	0	1	0	0	0
Rv0048c	Rv0484c	0	1	0	0	0
Rv0048c	Rv0497	0	1	0	0	0
Rv0048c	Rv0516c	0	1	0	0	0
Rv0048c	Rv0525	0	1	0	0	0
Rv0048c	Rv0535	0	1	0	0	0
Rv0048c	Rv0541c	0	1	0	0	0
Rv0048c	Rv0566c	0	1	0	0	0
Rv0048c	Rv0575c	0	1	0	0	0
Rv0048c	Rv0576	0	1	0	0	0
Rv0048c	Rv0580c	0	1	0	0	0
Rv0048c	Rv0600c	0	1	0	0	0
Rv0048c	Rv0658c	0	1	0	0	0
Rv0048c	Rv0669c	0	1	0	0	0
Rv0048c	Rv0686	0	1	0	0	0
Rv0048c	Rv0695	0	1	0	0	0
Rv0048c	Rv0697	0	1	0	0	0
Rv0048c	Rv0712	0	1	0	0	0
Rv0048c	Rv0713	0	1	0	0	0
Rv0048c	Rv0725c	0	1	0	0	0
Rv0048c	Rv0726c	0	1	0	0	0
Rv0048c	Rv0731c	0	1	0	0	0
Rv0048c	Rv0738	0	1	0	0	0
Rv0048c	Rv0756c	0	1	0	0	0
Rv0048c	Rv0791c	0	1	0	0	0
Rv0048c	Rv0825c	0	1	0	0	0
Rv0048c	Rv0830	0	1	0	0	0
Rv0048c	Rv0877	0	1	0	0	0
Rv0048c	Rv0893c	0	1	0	0	0
Rv0048c	Rv0909	0	1	0	0	0
Rv0048c	Rv0958	0	1	0	0	0
Rv0048c	Rv0965c	0	1	0	0	0
Rv0048c	aac	0	1	0	0	0
Rv0048c	accA2	0	1	0	0	0
Rv0048c	ackA	0	1	0	0	0
Rv0048c	atsA	0	1	0	0	0
Rv0048c	cyp135A1	0	1	0	0	0
Rv0048c	cyp135B1	0	1	0	0	0
Rv0048c	dnaB	0	1	0	0	0
Rv0048c	eccA3	0	1	0	0	0
Rv0048c	eccC3	0	1	0	0	0
Rv0048c	eccD3	0	1	0	0	0
Rv0048c	echA2	0	1	0	0	0
Rv0048c	echA3	0	1	0	0	0
Rv0048c	echA4	0	1	0	0	0
Rv0048c	ephF	0	1	0	0	0
Rv0048c	esxG	0	1	0	0	0
Rv0048c	fabG4	0	1	0	0	0
Rv0048c	fadD2	0	1	0	0	0
Rv0048c	fadD8	0	1	0	0	0
Rv0048c	fadE6	0	1	0	0	0
Rv0048c	fucA	0	1	0	0	0
Rv0048c	galK	0	1	0	0	0
Rv0048c	grcC1	0	1	0	0	0
Rv0048c	grcC2	0	1	0	0	0
Rv0048c	hbhA	0	1	0	0	0
Rv0048c	hemC	0	1	0	0	0
Rv0048c	htpX	0	1	0	0	0
Rv0048c	hycE	0	1	0	0	0
Rv0048c	hycP	0	1	0	0	0
Rv0048c	icd2	0	1	0	0	0
Rv0048c	kmtR	0	1	0	0	0
Rv0048c	lpqN	0	1	0	0	0
Rv0048c	lpqP	0	1	0	0	0
Rv0048c	mak	0	1	0	0	0
Rv0048c	mce1C	0	1	0	0	0
Rv0048c	mce1D	0	1	0	0	0
Rv0048c	mce2C	0	1	0	0	0
Rv0048c	mce2D	0	1	0	0	0
Rv0048c	mgtA	0	1	0	0	0
Rv0048c	mmpL11	0	1	0	0	0
Rv0048c	mmpL3	0	1	0	0	0
Rv0048c	mmsB	0	1	0	0	0
Rv0048c	moaE2	0	1	0	0	0
Rv0048c	mtn	0	1	0	0	0
Rv0048c	mutT3	0	1	0	0	0
Rv0048c	nirD	0	1	0	0	0
Rv0048c	nusG	0	1	0	0	0
Rv0048c	php	0	1	0	0	0
Rv0048c	pta	0	1	0	0	0
Rv0048c	ptbB	0	1	0	0	0
Rv0048c	rpoB	0	1	0	0	0
Rv0048c	rskA	0	1	0	0	0
Rv0048c	senX3	0	1	0	0	0
Rv0048c	sigK	0	1	0	0	0
Rv0048c	tam	0	1	0	0	0
Rv0048c	thiC	0	1	0	0	0
Rv0048c	zmp1	0	1	0	0	0
Rv0049	Rv0072	0	1	0	0	0
Rv0049	Rv0083	0	1	0	0	0
Rv0049	Rv0121c	0	1	0	0	0
Rv0049	Rv0133	0	1	0	0	0
Rv0049	Rv0141c	0	1	0	0	0
Rv0049	Rv0143c	0	1	0	0	0
Rv0049	Rv0145	0	1	0	0	0
Rv0049	Rv0146	0	1	0	0	0
Rv0049	Rv0147	0	1	0	0	0
Rv0049	Rv0148	0	1	0	0	0
Rv0049	Rv0161	0	1	0	0	0
Rv0049	Rv0176	0	1	0	0	0
Rv0049	Rv0183	0	1	0	0	0
Rv0049	Rv0184	0	1	0	0	0
Rv0049	Rv0185	0	1	0	0	0
Rv0049	Rv0199	0	1	0	0	0
Rv0049	Rv0200	0	1	0	0	0
Rv0049	Rv0201c	0	1	0	0	0
Rv0049	Rv0204c	0	1	0	0	0
Rv0049	Rv0207c	0	1	0	0	0
Rv0049	Rv0216	0	1	0	0	0
Rv0049	Rv0219	0	1	0	0	0
Rv0049	Rv0221	0	1	0	0	0
Rv0049	Rv0223c	0	1	0	0	0
Rv0049	Rv0224c	0	1	0	0	0
Rv0049	Rv0225	0	1	0	0	0
Rv0049	Rv0232	0	1	0	0	0
Rv0049	Rv0247c	0	1	0	0	0
Rv0049	Rv0248c	0	1	0	0	0
Rv0049	Rv0263c	0	1	0	0	0
Rv0049	Rv0273c	0	1	0	0	0
Rv0049	Rv0276	0	1	0	0	0
Rv0049	Rv0281	0	1	0	0	0
Rv0049	Rv0293c	0	1	0	0	0
Rv0049	Rv0308	0	1	0	0	0
Rv0049	Rv0310c	0	1	0	0	0
Rv0049	Rv0314c	0	1	0	0	0
Rv0049	Rv0333	0	1	0	0	0
Rv0049	Rv0340	0	1	0	0	0
Rv0049	Rv0369c	0	1	0	0	0
Rv0049	Rv0371c	0	1	0	0	0
Rv0049	Rv0373c	0	1	0	0	0
Rv0049	Rv0377	0	1	0	0	0
Rv0049	Rv0380c	0	1	0	0	0
Rv0049	Rv0385	0	1	0	0	0
Rv0049	Rv0398c	0	1	0	0	0
Rv0049	Rv0420c	0	1	0	0	0
Rv0049	Rv0421c	0	1	0	0	0
Rv0049	Rv0434	0	1	0	0	0
Rv0049	Rv0435c	0	1	0	0	0
Rv0049	Rv0448c	0	1	0	0	0
Rv0049	Rv0458	0	1	0	0	0
Rv0049	Rv0459	0	1	0	0	0
Rv0049	Rv0460	0	1	0	0	0
Rv0049	Rv0461	0	1	0	0	0
Rv0049	Rv0463	0	1	0	0	0
Rv0049	Rv0472c	0	1	0	0	0
Rv0049	Rv0477	0	1	0	0	0
Rv0049	Rv0479c	0	1	0	0	0
Rv0049	Rv0480c	0	1	0	0	0
Rv0049	Rv0484c	0	1	0	0	0
Rv0049	Rv0497	0	1	0	0	0
Rv0049	Rv0516c	0	1	0	0	0
Rv0049	Rv0525	0	1	0	0	0
Rv0049	Rv0535	0	1	0	0	0
Rv0049	Rv0541c	0	1	0	0	0
Rv0049	Rv0566c	0	1	0	0	0
Rv0049	Rv0575c	0	1	0	0	0
Rv0049	Rv0576	0	1	0	0	0
Rv0049	Rv0580c	0	1	0	0	0
Rv0049	Rv0600c	0	1	0	0	0
Rv0049	Rv0658c	0	1	0	0	0
Rv0049	Rv0669c	0	1	0	0	0
Rv0049	Rv0686	0	1	0	0	0
Rv0049	Rv0695	0	1	0	0	0
Rv0049	Rv0697	0	1	0	0	0
Rv0049	Rv0712	0	1	0	0	0
Rv0049	Rv0713	0	1	0	0	0
Rv0049	Rv0725c	0	1	0	0	0
Rv0049	Rv0726c	0	1	0	0	0
Rv0049	Rv0731c	0	1	0	0	0
Rv0049	Rv0738	0	1	0	0	0
Rv0049	Rv0756c	0	1	0	0	0
Rv0049	Rv0791c	0	1	0	0	0
Rv0049	Rv0825c	0	1	0	0	0
Rv0049	Rv0830	0	1	0	0	0
Rv0049	Rv0877	0	1	0	0	0
Rv0049	Rv0893c	0	1	0	0	0
Rv0049	Rv0909	0	1	0	0	0
Rv0049	Rv0958	0	1	0	0	0
Rv0049	Rv0965c	0	1	0	0	0
Rv0049	aac	0	1	0	0	0
Rv0049	accA2	0	1	0	0	0
Rv0049	ackA	0	1	0	0	0
Rv0049	atsA	0	1	0	0	0
Rv0049	cyp135A1	0	1	0	0	0
Rv0049	cyp135B1	0	1	0	0	0
Rv0049	dnaB	0	1	0	0	0
Rv0049	eccA3	0	1	0	0	0
Rv0049	eccC3	0	1	0	0	0
Rv0049	eccD3	0	1	0	0	0
Rv0049	echA2	0	1	0	0	0
Rv0049	echA3	0	1	0	0	0
Rv0049	echA4	0	1	0	0	0
Rv0049	ephF	0	1	0	0	0
Rv0049	esxG	0	1	0	0	0
Rv0049	fabG4	0	1	0	0	0
Rv0049	fadD2	0	1	0	0	0
Rv0049	fadD8	0	1	0	0	0
Rv0049	fadE6	0	1	0	0	0
Rv0049	fucA	0	1	0	0	0
Rv0049	galK	0	1	0	0	0
Rv0049	grcC1	0	1	0	0	0
Rv0049	grcC2	0	1	0	0	0
Rv0049	hbhA	0	1	0	0	0
Rv0049	hemC	0	1	0	0	0
Rv0049	htpX	0	1	0	0	0
Rv0049	hycE	0	1	0	0	0
Rv0049	hycP	0	1	0	0	0
Rv0049	icd2	0	1	0	0	0
Rv0049	kmtR	0	1	0	0	0
Rv0049	lpqN	0	1	0	0	0
Rv0049	lpqP	0	1	0	0	0
Rv0049	mak	0	1	0	0	0
Rv0049	mce1C	0	1	0	0	0
Rv0049	mce1D	0	1	0	0	0
Rv0049	mce2C	0	1	0	0	0
Rv0049	mce2D	0	1	0	0	0
Rv0049	mgtA	0	1	0	0	0
Rv0049	mmpL11	0	1	0	0	0
Rv0049	mmpL3	0	1	0	0	0
Rv0049	mmsB	0	1	0	0	0
Rv0049	moaE2	0	1	0	0	0
Rv0049	mtn	0	1	0	0	0
Rv0049	mutT3	0	1	0	0	0
Rv0049	nirD	0	1	0	0	0
Rv0049	nusG	0	1	0	0	0
Rv0049	php	0	1	0	0	0
Rv0049	pta	0	1	0	0	0
Rv0049	ptbB	0	1	0	0	0
Rv0049	rpoB	0	1	0	0	0
Rv0049	rskA	0	1	0	0	0
Rv0049	senX3	0	1	0	0	0
Rv0049	sigK	0	1	0	0	0
Rv0049	tam	0	1	0	0	0
Rv0049	thiC	0	1	0	0	0
Rv0049	zmp1	0	1	0	0	0
Rv0064	Rv0364	0	1	0	0	0
Rv0064	Rv0504c	0	1	0	0	0
Rv0064	Rv0696	0	1	0	0	0
Rv0064	Rv0948c	0	1	0	0	0
Rv0064	Rv0968	0	1	0	0	0
Rv0064	def	0	1	0	0	0
Rv0064	end	0	1	0	0	0
Rv0064	fadD30	0	1	0	0	0
Rv0064	htdX	0	1	0	0	0
Rv0064	pknG	0	1	0	0	0
Rv0064	psd	0	1	0	0	0
Rv0064	rplD	0	1	0	0	0
Rv0064	rplV	0	1	0	0	0
Rv0064	rpoC	0	1	0	0	0
Rv0064	sdaA	0	1	0	0	0
Rv0064	thiD	0	1	0	0	0
Rv0064	thiE	0	1	0	0	0
Rv0064	thiG	0	1	0	0	0
Rv0064	thiO	0	1	0	0	0
Rv0067c	Rv0307c	0	1	0	0	0
Rv0067c	Rv0315	0	1	0	0	0
Rv0067c	Rv0390	0	1	0	0	0
Rv0067c	Rv0441c	0	1	0	0	0
Rv0067c	Rv0687	0	1	0	0	0
Rv0067c	Rv0692	0	1	0	0	0
Rv0067c	Rv0859	0	1	0	0	0
Rv0067c	hsp	0	1	0	0	0
Rv0067c	oxyS	0	1	0	0	0
Rv0068	Rv0360c	0	1	0	0	0
Rv0068	Rv0406c	0	1	0	0	0
Rv0068	Rv0439c	0	1	0	0	0
Rv0068	Rv0634c	0	1	0	0	0
Rv0068	rpfA	0	1	0	0	0
Rv0072	Rv0083	0	1	0	0	0
Rv0072	Rv0121c	0	1	0	0	0
Rv0072	Rv0133	0	1	0	0	0
Rv0072	Rv0141c	0	1	0	0	0
Rv0072	Rv0143c	0	1	0	0	0
Rv0072	Rv0145	0	1	0	0	0
Rv0072	Rv0146	0	1	0	0	0
Rv0072	Rv0147	0	1	0	0	0
Rv0072	Rv0148	0	1	0	0	0
Rv0072	Rv0161	0	1	0	0	0
Rv0072	Rv0176	0	1	0	0	0
Rv0072	Rv0183	0	1	0	0	0
Rv0072	Rv0184	0	1	0	0	0
Rv0072	Rv0185	0	1	0	0	0
Rv0072	Rv0199	0	1	0	0	0
Rv0072	Rv0200	0	1	0	0	0
Rv0072	Rv0201c	0	1	0	0	0
Rv0072	Rv0204c	0	1	0	0	0
Rv0072	Rv0207c	0	1	0	0	0
Rv0072	Rv0216	0	1	0	0	0
Rv0072	Rv0219	0	1	0	0	0
Rv0072	Rv0221	0	1	0	0	0
Rv0072	Rv0223c	0	1	0	0	0
Rv0072	Rv0224c	0	1	0	0	0
Rv0072	Rv0225	0	1	0	0	0
Rv0072	Rv0232	0	1	0	0	0
Rv0072	Rv0247c	0	1	0	0	0
Rv0072	Rv0248c	0	1	0	0	0
Rv0072	Rv0263c	0	1	0	0	0
Rv0072	Rv0273c	0	1	0	0	0
Rv0072	Rv0276	0	1	0	0	0
Rv0072	Rv0281	0	1	0	0	0
Rv0072	Rv0293c	0	1	0	0	0
Rv0072	Rv0308	0	1	0	0	0
Rv0072	Rv0310c	0	1	0	0	0
Rv0072	Rv0314c	0	1	0	0	0
Rv0072	Rv0333	0	1	0	0	0
Rv0072	Rv0340	0	1	0	0	0
Rv0072	Rv0369c	0	1	0	0	0
Rv0072	Rv0371c	0	1	0	0	0
Rv0072	Rv0373c	0	1	0	0	0
Rv0072	Rv0377	0	1	0	0	0
Rv0072	Rv0380c	0	1	0	0	0
Rv0072	Rv0385	0	1	0	0	0
Rv0072	Rv0398c	0	1	0	0	0
Rv0072	Rv0420c	0	1	0	0	0
Rv0072	Rv0421c	0	1	0	0	0
Rv0072	Rv0434	0	1	0	0	0
Rv0072	Rv0435c	0	1	0	0	0
Rv0072	Rv0448c	0	1	0	0	0
Rv0072	Rv0458	0	1	0	0	0
Rv0072	Rv0459	0	1	0	0	0
Rv0072	Rv0460	0	1	0	0	0
Rv0072	Rv0461	0	1	0	0	0
Rv0072	Rv0463	0	1	0	0	0
Rv0072	Rv0472c	0	1	0	0	0
Rv0072	Rv0477	0	1	0	0	0
Rv0072	Rv0479c	0	1	0	0	0
Rv0072	Rv0480c	0	1	0	0	0
Rv0072	Rv0484c	0	1	0	0	0
Rv0072	Rv0497	0	1	0	0	0
Rv0072	Rv0516c	0	1	0	0	0
Rv0072	Rv0525	0	1	0	0	0
Rv0072	Rv0535	0	1	0	0	0
Rv0072	Rv0541c	0	1	0	0	0
Rv0072	Rv0566c	0	1	0	0	0
Rv0072	Rv0575c	0	1	0	0	0
Rv0072	Rv0576	0	1	0	0	0
Rv0072	Rv0580c	0	1	0	0	0
Rv0072	Rv0600c	0	1	0	0	0
Rv0072	Rv0658c	0	1	0	0	0
Rv0072	Rv0669c	0	1	0	0	0
Rv0072	Rv0686	0	1	0	0	0
Rv0072	Rv0695	0	1	0	0	0
Rv0072	Rv0697	0	1	0	0	0
Rv0072	Rv0712	0	1	0	0	0
Rv0072	Rv0713	0	1	0	0	0
Rv0072	Rv0725c	0	1	0	0	0
Rv0072	Rv0726c	0	1	0	0	0
Rv0072	Rv0731c	0	1	0	0	0
Rv0072	Rv0738	0	1	0	0	0
Rv0072	Rv0756c	0	1	0	0	0
Rv0072	Rv0791c	0	1	0	0	0
Rv0072	Rv0825c	0	1	0	0	0
Rv0072	Rv0830	0	1	0	0	0
Rv0072	Rv0877	0	1	0	0	0
Rv0072	Rv0893c	0	1	0	0	0
Rv0072	Rv0909	0	1	0	0	0
Rv0072	Rv0958	0	1	0	0	0
Rv0072	Rv0965c	0	1	0	0	0
Rv0072	aac	0	1	0	0	0
Rv0072	accA2	0	1	0	0	0
Rv0072	ackA	0	1	0	0	0
Rv0072	atsA	0	1	0	0	0
Rv0072	cyp135A1	0	1	0	0	0
Rv0072	cyp135B1	0	1	0	0	0
Rv0072	eccA3	0	1	0	0	0
Rv0072	eccC3	0	1	0	0	0
Rv0072	eccD3	0	1	0	0	0
Rv0072	echA2	0	1	0	0	0
Rv0072	echA3	0	1	0	0	0
Rv0072	echA4	0	1	0	0	0
Rv0072	ephF	0	1	0	0	0
Rv0072	esxG	0	1	0	0	0
Rv0072	fabG4	0	1	0	0	0
Rv0072	fadD2	0	1	0	0	0
Rv0072	fadD8	0	1	0	0	0
Rv0072	fadE6	0	1	0	0	0
Rv0072	fucA	0	1	0	0	0
Rv0072	galK	0	1	0	0	0
Rv0072	grcC1	0	1	0	0	0
Rv0072	grcC2	0	1	0	0	0
Rv0072	hbhA	0	1	0	0	0
Rv0072	hemC	0	1	0	0	0
Rv0072	htpX	0	1	0	0	0
Rv0072	hycE	0	1	0	0	0
Rv0072	hycP	0	1	0	0	0
Rv0072	kmtR	0	1	0	0	0
Rv0072	lpqN	0	1	0	0	0
Rv0072	lpqP	0	1	0	0	0
Rv0072	mak	0	1	0	0	0
Rv0072	mce1C	0	1	0	0	0
Rv0072	mce1D	0	1	0	0	0
Rv0072	mce2C	0	1	0	0	0
Rv0072	mce2D	0	1	0	0	0
Rv0072	mgtA	0	1	0	0	0
Rv0072	mmpL11	0	1	0	0	0
Rv0072	mmpL3	0	1	0	0	0
Rv0072	mmsB	0	1	0	0	0
Rv0072	moaE2	0	1	0	0	0
Rv0072	mtn	0	1	0	0	0
Rv0072	mutT3	0	1	0	0	0
Rv0072	nirD	0	1	0	0	0
Rv0072	nusG	0	1	0	0	0
Rv0072	php	0	1	0	0	0
Rv0072	pta	0	1	0	0	0
Rv0072	ptbB	0	1	0	0	0
Rv0072	rpoB	0	1	0	0	0
Rv0072	rskA	0	1	0	0	0
Rv0072	senX3	0	1	0	0	0
Rv0072	sigK	0	1	0	0	0
Rv0072	tam	0	1	0	0	0
Rv0072	thiC	0	1	0	0	0
Rv0072	zmp1	0	1	0	0	0
Rv0073	Rv0205	0	1	0	0	0
Rv0073	Rv0249c	0	1	0	0	0
Rv0073	Rv0260c	0	1	0	0	0
Rv0073	Rv0428c	0	1	0	0	0
Rv0073	Rv0443	0	1	0	0	0
Rv0073	Rv0465c	0	1	0	0	0
Rv0073	Rv0494	0	1	0	0	0
Rv0073	Rv0508	0	1	0	0	0
Rv0073	Rv0531	0	1	0	0	0
Rv0073	Rv0547c	0	1	0	0	0
Rv0073	Rv0679c	0	1	0	0	0
Rv0073	Rv0737	0	1	0	0	0
Rv0073	Rv0775	0	1	0	0	0
Rv0073	Rv0926c	0	1	0	0	0
Rv0073	aspC	0	1	0	0	0
Rv0073	bpoC	0	1	0	0	0
Rv0073	cspB	0	0	0	1	0
Rv0073	cysG	0	1	0	0	0
Rv0073	eccE3	0	1	0	0	0
Rv0073	fadB2	0	1	0	0	0
Rv0073	gpdA1	0	1	0	0	0
Rv0073	htdZ	0	1	0	0	0
Rv0073	lpqJ	0	1	0	0	0
Rv0073	menB	0	1	0	0	0
Rv0073	mmsA	0	1	0	0	0
Rv0073	pntAb	0	1	0	0	0
Rv0073	pntB	0	1	0	0	0
Rv0073	sigL	0	1	0	0	0
Rv0076c	Rv0102	0	1	0	0	0
Rv0076c	Rv0188	0	1	0	0	0
Rv0076c	Rv0311	0	1	0	0	0
Rv0076c	Rv0330c	0	1	0	0	0
Rv0076c	Rv0356c	0	1	0	0	0
Rv0076c	Rv0366c	0	1	0	0	0
Rv0076c	Rv0424c	0	1	0	0	0
Rv0076c	Rv0466	0	1	0	0	0
Rv0076c	Rv0495c	0	1	0	0	0
Rv0076c	Rv0517	0	1	0	0	0
Rv0076c	Rv0546c	0	1	0	0	0
Rv0076c	Rv0565c	0	1	0	0	0
Rv0076c	Rv0633c	0	1	0	0	0
Rv0076c	Rv0762c	0	1	0	0	0
Rv0076c	Rv0763c	0	1	0	0	0
Rv0076c	Rv0765c	0	1	0	0	0
Rv0076c	Rv0769	0	1	0	0	0
Rv0076c	Rv0771	0	1	0	0	0
Rv0076c	Rv0776c	0	1	0	0	0
Rv0076c	Rv0779c	0	1	0	0	0
Rv0076c	Rv0785	0	1	0	0	0
Rv0076c	Rv0786c	0	1	0	0	0
Rv0076c	Rv0801	0	1	0	0	0
Rv0076c	Rv0813c	0	1	0	0	0
Rv0076c	Rv0818	0	1	0	0	0
Rv0076c	Rv0849	0	1	0	0	0
Rv0076c	Rv0879c	0	1	0	0	0
Rv0076c	Rv0880	0	1	0	0	0
Rv0076c	Rv0885	0	1	0	0	0
Rv0076c	Rv0887c	0	1	0	0	0
Rv0076c	Rv0895	0	1	0	0	0
Rv0076c	Rv0910	0	1	0	0	0
Rv0076c	Rv0940c	0	1	0	0	0
Rv0076c	Rv0954	0	1	0	0	0
Rv0076c	accD3	0	1	0	0	0
Rv0076c	cfp29	0	1	0	0	0
Rv0076c	citA	0	1	0	0	0
Rv0076c	cyp126	0	1	0	0	0
Rv0076c	emrB	0	1	0	0	0
Rv0076c	gltA2	0	1	0	0	0
Rv0076c	lipC	0	1	0	0	0
Rv0076c	lipW	0	1	0	0	0
Rv0076c	lpdC	0	1	0	0	0
Rv0076c	lpqS	0	1	0	0	0
Rv0076c	lprK	0	1	0	0	0
Rv0076c	lprL	0	1	0	0	0
Rv0076c	menD	0	1	0	0	0
Rv0076c	mku	0	1	0	0	0
Rv0076c	moaA2	0	1	0	0	0
Rv0076c	moaD2	0	1	0	0	0
Rv0076c	msrA	0	1	0	0	0
Rv0076c	narU	0	1	0	0	0
Rv0076c	pstA1	0	1	0	0	0
Rv0076c	pstC2	0	1	0	0	0
Rv0076c	purB	0	1	0	0	0
Rv0076c	purC	0	1	0	0	0
Rv0076c	purF	0	1	0	0	0
Rv0076c	purM	0	1	0	0	0
Rv0076c	rimJ	0	1	0	0	0
Rv0078	Rv0401	0	1	0	0	0
Rv0078	Rv0730	0	1	0	0	0
Rv0078	Rv0991c	0	1	0	0	0
